,group,datetime,date,time,cycle_full_gr,status,gr_status
1043,3,2023-07-21 02:30:02+07:00,2023-07-21,02:30:00,522,stop,3_stop
1044,3,2023-07-22 00:21:45+07:00,2023-07-22,00:20:00,523,start,3_start
1045,3,2023-07-22 03:05:12+07:00,2023-07-22,03:05:00,523,stop,3_stop
1046,3,2023-07-23 02:49:25+07:00,2023-07-23,02:50:00,524,start,3_start
1047,3,2023-07-23 05:23:12+07:00,2023-07-23,05:25:00,524,stop,3_stop
1048,3,2023-07-24 00:10:22+07:00,2023-07-24,00:10:00,525,start,3_start
1049,3,2023-07-24 03:17:00+07:00,2023-07-24,03:15:00,525,stop,3_stop
1050,3,2023-07-25 00:22:56+07:00,2023-07-25,00:25:00,526,start,3_start
1051,3,2023-07-25 02:27:57+07:00,2023-07-25,02:30:00,526,stop,3_stop
1052,3,2023-07-26 00:15:48+07:00,2023-07-26,00:15:00,527,start,3_start
1053,3,2023-07-26 02:29:24+07:00,2023-07-26,02:30:00,527,stop,3_stop
1054,3,2023-07-27 00:42:40+07:00,2023-07-27,00:45:00,528,start,3_start
1055,3,2023-07-27 02:53:05+07:00,2023-07-27,02:55:00,528,stop,3_stop
1056,3,2023-07-27 23:53:05+07:00,2023-07-27,23:55:00,529,start,3_start
1057,3,2023-07-28 02:02:16+07:00,2023-07-28,02:00:00,529,stop,3_stop
1058,3,2023-07-29 00:25:12+07:00,2023-07-29,00:25:00,530,start,3_start
1059,3,2023-07-29 02:32:02+07:00,2023-07-29,02:30:00,530,stop,3_stop
1060,3,2023-07-30 00:34:50+07:00,2023-07-30,00:35:00,531,start,3_start
1061,3,2023-07-30 02:49:15+07:00,2023-07-30,02:50:00,531,stop,3_stop
1062,3,2023-07-30 23:49:40+07:00,2023-07-30,23:50:00,532,start,3_start
1063,3,2023-07-31 02:02:34+07:00,2023-07-31,02:05:00,532,stop,3_stop
1064,3,2023-07-31 23:51:48+07:00,2023-07-31,23:50:00,533,start,3_start
1065,3,2023-08-01 02:20:53+07:00,2023-08-01,02:20:00,533,stop,3_stop
1066,3,2023-08-02 00:24:43+07:00,2023-08-02,00:25:00,534,start,3_start
1067,3,2023-08-02 02:47:26+07:00,2023-08-02,02:45:00,534,stop,3_stop
1068,3,2023-08-03 00:39:35+07:00,2023-08-03,00:40:00,535,start,3_start
1069,3,2023-08-03 03:25:09+07:00,2023-08-03,03:25:00,535,stop,3_stop
1070,3,2023-08-03 23:56:49+07:00,2023-08-03,23:55:00,536,start,3_start
1071,3,2023-08-04 02:09:30+07:00,2023-08-04,02:10:00,536,stop,3_stop
1072,3,2023-08-05 00:46:04+07:00,2023-08-05,00:45:00,537,start,3_start
1073,3,2023-08-05 02:52:48+07:00,2023-08-05,02:55:00,537,stop,3_stop
1074,3,2023-08-05 23:52:30+07:00,2023-08-05,23:50:00,538,start,3_start
1075,3,2023-08-06 02:35:26+07:00,2023-08-06,02:35:00,538,stop,3_stop
1076,3,2023-08-08 00:06:46+07:00,2023-08-08,00:05:00,539,start,3_start
1077,3,2023-08-08 01:38:28+07:00,2023-08-08,01:40:00,539,stop,3_stop
1078,3,2023-08-09 01:04:51+07:00,2023-08-09,01:05:00,540,start,3_start
1079,3,2023-08-09 03:24:42+07:00,2023-08-09,03:25:00,540,stop,3_stop
1080,3,2023-08-10 00:39:40+07:00,2023-08-10,00:40:00,541,start,3_start
1081,3,2023-08-10 03:05:45+07:00,2023-08-10,03:05:00,541,stop,3_stop
1082,3,2023-08-10 23:49:37+07:00,2023-08-10,23:50:00,542,start,3_start
1083,3,2023-08-11 02:16:00+07:00,2023-08-11,02:15:00,542,stop,3_stop
1084,3,2023-08-12 02:06:19+07:00,2023-08-12,02:05:00,543,start,3_start
1085,3,2023-08-12 05:15:40+07:00,2023-08-12,05:15:00,543,stop,3_stop
1086,3,2023-08-13 00:41:29+07:00,2023-08-13,00:40:00,544,start,3_start
1087,3,2023-08-13 03:26:25+07:00,2023-08-13,03:25:00,544,stop,3_stop
1088,3,2023-08-14 00:55:48+07:00,2023-08-14,00:55:00,545,start,3_start
1089,3,2023-08-14 03:13:01+07:00,2023-08-14,03:15:00,545,stop,3_stop
1090,3,2023-08-14 23:50:50+07:00,2023-08-14,23:50:00,546,start,3_start
1091,3,2023-08-15 00:51:54+07:00,2023-08-15,00:50:00,546,stop,3_stop
1092,3,2023-08-15 03:29:11+07:00,2023-08-15,03:30:00,547,start,3_start
1093,3,2023-08-15 04:41:35+07:00,2023-08-15,04:40:00,547,stop,3_stop
1094,3,2023-08-16 02:43:12+07:00,2023-08-16,02:45:00,548,start,3_start
1095,3,2023-08-16 05:00:32+07:00,2023-08-16,05:00:00,548,stop,3_stop
1096,3,2023-08-21 09:29:56+07:00,2023-08-21,09:30:00,549,start,3_start
1097,3,2023-08-21 09:35:02+07:00,2023-08-21,09:35:00,549,stop,3_stop
1098,3,2023-08-24 01:09:06+07:00,2023-08-24,01:10:00,550,start,3_start
1099,3,2023-08-24 04:31:17+07:00,2023-08-24,04:30:00,550,stop,3_stop
1100,3,2023-08-25 00:12:14+07:00,2023-08-25,00:10:00,551,start,3_start
1101,3,2023-08-25 02:22:22+07:00,2023-08-25,02:20:00,551,stop,3_stop
1102,3,2023-08-26 00:48:59+07:00,2023-08-26,00:50:00,552,start,3_start
1103,3,2023-08-26 03:58:57+07:00,2023-08-26,04:00:00,552,stop,3_stop
1104,3,2023-08-26 09:01:10+07:00,2023-08-26,09:00:00,553,start,3_start
1105,3,2023-08-26 09:41:17+07:00,2023-08-26,09:40:00,553,stop,3_stop
1106,3,2023-09-22 00:34:04+07:00,2023-09-22,00:35:00,554,start,3_start
1107,3,2023-09-22 03:13:26+07:00,2023-09-22,03:15:00,554,stop,3_stop
1108,3,2023-09-23 00:25:35+07:00,2023-09-23,00:25:00,555,start,3_start
1109,3,2023-09-23 03:35:15+07:00,2023-09-23,03:35:00,555,stop,3_stop
1110,3,2023-09-24 00:13:26+07:00,2023-09-24,00:15:00,556,start,3_start
1111,3,2023-09-24 01:36:27+07:00,2023-09-24,01:35:00,556,stop,3_stop
1112,3,2023-09-24 03:44:35+07:00,2023-09-24,03:45:00,557,start,3_start
1113,3,2023-09-24 05:45:03+07:00,2023-09-24,05:45:00,557,stop,3_stop
1114,3,2023-09-24 23:49:40+07:00,2023-09-24,23:50:00,558,start,3_start
1115,3,2023-09-25 01:59:53+07:00,2023-09-25,02:00:00,558,stop,3_stop
1116,3,2023-09-28 01:29:46+07:00,2023-09-28,01:30:00,559,start,3_start
1117,3,2023-09-28 03:38:16+07:00,2023-09-28,03:40:00,559,stop,3_stop
1118,3,2023-09-29 00:07:23+07:00,2023-09-29,00:05:00,560,start,3_start
1119,3,2023-09-29 02:26:06+07:00,2023-09-29,02:25:00,560,stop,3_stop
1120,3,2023-09-30 01:28:15+07:00,2023-09-30,01:30:00,561,start,3_start
1121,3,2023-09-30 03:38:36+07:00,2023-09-30,03:40:00,561,stop,3_stop
1122,3,2023-10-01 00:37:47+07:00,2023-10-01,00:40:00,562,start,3_start
1123,3,2023-10-01 02:38:36+07:00,2023-10-01,02:40:00,562,stop,3_stop
1124,3,2023-10-02 00:09:55+07:00,2023-10-02,00:10:00,563,start,3_start
1125,3,2023-10-02 01:09:13+07:00,2023-10-02,01:10:00,563,stop,3_stop
1126,3,2023-10-03 01:04:20+07:00,2023-10-03,01:05:00,564,start,3_start
1127,3,2023-10-03 03:10:23+07:00,2023-10-03,03:10:00,564,stop,3_stop
1128,3,2023-10-04 00:05:14+07:00,2023-10-04,00:05:00,565,start,3_start
1129,3,2023-10-04 01:48:54+07:00,2023-10-04,01:50:00,565,stop,3_stop
1130,3,2023-10-04 23:35:53+07:00,2023-10-04,23:35:00,566,start,3_start
1131,3,2023-10-05 01:32:56+07:00,2023-10-05,01:35:00,566,stop,3_stop
1132,3,2023-10-06 00:26:15+07:00,2023-10-06,00:25:00,567,start,3_start
1133,3,2023-10-06 02:30:35+07:00,2023-10-06,02:30:00,567,stop,3_stop
1134,3,2023-10-07 00:14:42+07:00,2023-10-07,00:15:00,568,start,3_start
1135,3,2023-10-07 02:11:57+07:00,2023-10-07,02:10:00,568,stop,3_stop
1136,3,2023-10-08 01:12:00+07:00,2023-10-08,01:10:00,569,start,3_start
1137,3,2023-10-08 03:09:42+07:00,2023-10-08,03:10:00,569,stop,3_stop
1138,3,2023-10-09 00:19:07+07:00,2023-10-09,00:20:00,570,start,3_start
1139,3,2023-10-09 02:26:50+07:00,2023-10-09,02:25:00,570,stop,3_stop
1140,3,2023-10-10 00:04:17+07:00,2023-10-10,00:05:00,571,start,3_start
1141,3,2023-10-10 02:41:38+07:00,2023-10-10,02:40:00,571,stop,3_stop
1142,3,2023-10-11 00:35:16+07:00,2023-10-11,00:35:00,572,start,3_start
1143,3,2023-10-11 03:27:22+07:00,2023-10-11,03:25:00,572,stop,3_stop
1144,3,2023-10-12 01:10:01+07:00,2023-10-12,01:10:00,573,start,3_start
1145,3,2023-10-12 04:42:15+07:00,2023-10-12,04:40:00,573,stop,3_stop
1146,3,2023-10-12 23:59:58+07:00,2023-10-12,00:00:00,574,start,3_start
1147,3,2023-10-13 01:56:21+07:00,2023-10-13,01:55:00,574,stop,3_stop
1148,3,2023-10-14 00:08:10+07:00,2023-10-14,00:10:00,575,start,3_start
1149,3,2023-10-14 01:59:26+07:00,2023-10-14,02:00:00,575,stop,3_stop
1150,3,2023-10-14 23:48:33+07:00,2023-10-14,23:50:00,576,start,3_start
1151,3,2023-10-15 02:01:49+07:00,2023-10-15,02:00:00,576,stop,3_stop
1152,3,2023-10-16 00:10:53+07:00,2023-10-16,00:10:00,577,start,3_start
1153,3,2023-10-16 02:10:24+07:00,2023-10-16,02:10:00,577,stop,3_stop
1154,3,2023-10-17 00:56:30+07:00,2023-10-17,00:55:00,578,start,3_start
1155,3,2023-10-17 03:00:49+07:00,2023-10-17,03:00:00,578,stop,3_stop
1156,3,2023-10-18 00:41:11+07:00,2023-10-18,00:40:00,579,start,3_start
1157,3,2023-10-18 02:42:41+07:00,2023-10-18,02:45:00,579,stop,3_stop
1158,3,2023-10-19 01:11:57+07:00,2023-10-19,01:10:00,580,start,3_start
1159,3,2023-10-19 03:13:47+07:00,2023-10-19,03:15:00,580,stop,3_stop
1160,3,2023-10-20 00:50:40+07:00,2023-10-20,00:50:00,581,start,3_start
1161,3,2023-10-20 02:57:18+07:00,2023-10-20,02:55:00,581,stop,3_stop
1162,3,2023-10-21 00:29:19+07:00,2023-10-21,00:30:00,582,start,3_start
1163,3,2023-10-21 02:44:33+07:00,2023-10-21,02:45:00,582,stop,3_stop
1164,3,2023-10-22 00:30:44+07:00,2023-10-22,00:30:00,583,start,3_start
1165,3,2023-10-22 02:40:21+07:00,2023-10-22,02:40:00,583,stop,3_stop
1166,3,2023-10-23 00:29:11+07:00,2023-10-23,00:30:00,584,start,3_start
1167,3,2023-10-23 02:29:47+07:00,2023-10-23,02:30:00,584,stop,3_stop
1168,3,2023-10-24 00:12:35+07:00,2023-10-24,00:15:00,585,start,3_start
1169,3,2023-10-24 02:12:01+07:00,2023-10-24,02:10:00,585,stop,3_stop
1170,3,2023-10-24 23:59:53+07:00,2023-10-24,00:00:00,586,start,3_start
1171,3,2023-10-25 01:52:46+07:00,2023-10-25,01:55:00,586,stop,3_stop
1172,3,2023-10-25 23:34:49+07:00,2023-10-25,23:35:00,587,start,3_start
1173,3,2023-10-26 01:04:29+07:00,2023-10-26,01:05:00,587,stop,3_stop
1174,3,2023-10-27 01:39:51+07:00,2023-10-27,01:40:00,588,start,3_start
1175,3,2023-10-27 03:19:21+07:00,2023-10-27,03:20:00,588,stop,3_stop
1176,3,2023-10-28 02:23:54+07:00,2023-10-28,02:25:00,589,start,3_start
1177,3,2023-10-28 04:08:11+07:00,2023-10-28,04:10:00,589,stop,3_stop
1178,3,2023-10-29 00:06:21+07:00,2023-10-29,00:05:00,590,start,3_start
1179,3,2023-10-29 01:42:35+07:00,2023-10-29,01:45:00,590,stop,3_stop
1180,3,2023-10-29 23:56:18+07:00,2023-10-29,23:55:00,591,start,3_start
1181,3,2023-10-30 01:44:26+07:00,2023-10-30,01:45:00,591,stop,3_stop
1182,3,2023-10-31 00:38:21+07:00,2023-10-31,00:40:00,592,start,3_start
1183,3,2023-10-31 03:02:10+07:00,2023-10-31,03:00:00,592,stop,3_stop
1184,3,2023-11-01 00:58:09+07:00,2023-11-01,01:00:00,593,start,3_start
1185,3,2023-11-01 03:23:14+07:00,2023-11-01,03:25:00,593,stop,3_stop
1186,3,2023-11-03 01:31:31+07:00,2023-11-03,01:30:00,594,start,3_start
1187,3,2023-11-03 03:28:33+07:00,2023-11-03,03:30:00,594,stop,3_stop
1188,3,2023-11-04 00:05:32+07:00,2023-11-04,00:05:00,595,start,3_start
1189,3,2023-11-04 01:48:51+07:00,2023-11-04,01:50:00,595,stop,3_stop
1190,3,2023-11-05 00:21:17+07:00,2023-11-05,00:20:00,596,start,3_start
1191,3,2023-11-05 02:19:33+07:00,2023-11-05,02:20:00,596,stop,3_stop
1192,3,2023-11-06 01:31:11+07:00,2023-11-06,01:30:00,597,start,3_start
1193,3,2023-11-06 03:16:14+07:00,2023-11-06,03:15:00,597,stop,3_stop
1194,3,2023-11-07 02:11:35+07:00,2023-11-07,02:10:00,598,start,3_start
1195,3,2023-11-07 04:01:35+07:00,2023-11-07,04:00:00,598,stop,3_stop
1196,3,2023-11-08 00:33:13+07:00,2023-11-08,00:35:00,599,start,3_start
1197,3,2023-11-08 02:46:32+07:00,2023-11-08,02:45:00,599,stop,3_stop
1198,3,2023-11-09 00:17:53+07:00,2023-11-09,00:20:00,600,start,3_start
1199,3,2023-11-09 02:08:35+07:00,2023-11-09,02:10:00,600,stop,3_stop
1200,3,2023-11-10 01:03:38+07:00,2023-11-10,01:05:00,601,start,3_start
1201,3,2023-11-10 02:51:22+07:00,2023-11-10,02:50:00,601,stop,3_stop
1202,3,2023-11-11 00:27:33+07:00,2023-11-11,00:30:00,602,start,3_start
1203,3,2023-11-11 02:22:10+07:00,2023-11-11,02:20:00,602,stop,3_stop
1204,3,2023-11-12 00:36:45+07:00,2023-11-12,00:35:00,603,start,3_start
1205,3,2023-11-12 02:24:50+07:00,2023-11-12,02:25:00,603,stop,3_stop
1206,3,2023-11-13 00:09:37+07:00,2023-11-13,00:10:00,604,start,3_start
1207,3,2023-11-13 01:59:17+07:00,2023-11-13,02:00:00,604,stop,3_stop
1208,3,2023-11-14 00:03:39+07:00,2023-11-14,00:05:00,605,start,3_start
1209,3,2023-11-14 02:02:30+07:00,2023-11-14,02:00:00,605,stop,3_stop
1210,3,2023-11-14 10:41:47+07:00,2023-11-14,10:40:00,606,start,3_start
1211,3,2023-11-14 11:00:11+07:00,2023-11-14,11:00:00,606,stop,3_stop
1212,3,2023-11-14 16:09:28+07:00,2023-11-14,16:10:00,607,start,3_start
1213,3,2023-11-14 16:39:42+07:00,2023-11-14,16:40:00,607,stop,3_stop
1214,3,2023-11-15 00:01:15+07:00,2023-11-15,00:00:00,608,start,3_start
1215,3,2023-11-15 01:48:55+07:00,2023-11-15,01:50:00,608,stop,3_stop
1216,3,2023-11-16 00:55:47+07:00,2023-11-16,00:55:00,609,start,3_start
1217,3,2023-11-16 02:32:01+07:00,2023-11-16,02:30:00,609,stop,3_stop
1218,3,2023-11-17 00:45:44+07:00,2023-11-17,00:45:00,610,start,3_start
1219,3,2023-11-17 02:32:31+07:00,2023-11-17,02:35:00,610,stop,3_stop
1220,3,2023-11-17 09:20:30+07:00,2023-11-17,09:20:00,611,start,3_start
1221,3,2023-11-17 09:26:39+07:00,2023-11-17,09:25:00,611,stop,3_stop
1222,3,2023-12-22 01:22:27+07:00,2023-12-22,01:20:00,612,start,3_start
1223,3,2023-12-22 03:20:47+07:00,2023-12-22,03:20:00,612,stop,3_stop
1224,3,2023-12-23 00:44:20+07:00,2023-12-23,00:45:00,613,start,3_start
1225,3,2023-12-23 02:42:44+07:00,2023-12-23,02:45:00,613,stop,3_stop
1226,3,2023-12-24 00:54:21+07:00,2023-12-24,00:55:00,614,start,3_start
1227,3,2023-12-24 03:20:09+07:00,2023-12-24,03:20:00,614,stop,3_stop
1228,3,2023-12-25 00:05:40+07:00,2023-12-25,00:05:00,615,start,3_start
1229,3,2023-12-25 02:23:10+07:00,2023-12-25,02:25:00,615,stop,3_stop
1230,3,2023-12-26 00:56:18+07:00,2023-12-26,00:55:00,616,start,3_start
1231,3,2023-12-26 02:41:32+07:00,2023-12-26,02:40:00,616,stop,3_stop
1232,3,2023-12-27 00:52:23+07:00,2023-12-27,00:50:00,617,start,3_start
1233,3,2023-12-27 02:44:41+07:00,2023-12-27,02:45:00,617,stop,3_stop
1234,3,2023-12-27 13:45:11+07:00,2023-12-27,13:45:00,618,start,3_start
1235,3,2023-12-27 13:53:29+07:00,2023-12-27,13:55:00,618,stop,3_stop
1236,3,2023-12-28 00:45:42+07:00,2023-12-28,00:45:00,619,start,3_start
1237,3,2023-12-28 03:44:07+07:00,2023-12-28,03:45:00,619,stop,3_stop
1238,3,2023-12-29 01:48:02+07:00,2023-12-29,01:50:00,620,start,3_start
1239,3,2023-12-29 04:05:03+07:00,2023-12-29,04:05:00,620,stop,3_stop
1240,3,2023-12-29 18:20:56+07:00,2023-12-29,18:20:00,621,start,3_start
1241,3,2023-12-29 20:16:35+07:00,2023-12-29,20:15:00,621,stop,3_stop
1242,3,2024-01-03 00:59:10+07:00,2024-01-03,01:00:00,622,start,3_start
1243,3,2024-01-03 03:03:09+07:00,2024-01-03,03:05:00,622,stop,3_stop
1244,3,2024-01-04 00:10:09+07:00,2024-01-04,00:10:00,623,start,3_start
1245,3,2024-01-04 02:23:50+07:00,2024-01-04,02:25:00,623,stop,3_stop
1246,3,2024-01-05 01:24:10+07:00,2024-01-05,01:25:00,624,start,3_start
1247,3,2024-01-05 03:13:11+07:00,2024-01-05,03:15:00,624,stop,3_stop
1248,3,2024-01-06 01:02:29+07:00,2024-01-06,01:00:00,625,start,3_start
1249,3,2024-01-06 03:03:01+07:00,2024-01-06,03:05:00,625,stop,3_stop
1250,3,2024-01-07 01:15:03+07:00,2024-01-07,01:15:00,626,start,3_start
1251,3,2024-01-07 03:27:22+07:00,2024-01-07,03:25:00,626,stop,3_stop
1252,3,2024-01-08 00:08:44+07:00,2024-01-08,00:10:00,627,start,3_start
1253,3,2024-01-08 02:52:00+07:00,2024-01-08,02:50:00,627,stop,3_stop
1254,3,2024-01-09 01:07:56+07:00,2024-01-09,01:10:00,628,start,3_start
1255,3,2024-01-09 03:27:54+07:00,2024-01-09,03:30:00,628,stop,3_stop
1256,3,2024-01-10 00:18:33+07:00,2024-01-10,00:20:00,629,start,3_start
1257,3,2024-01-10 02:45:30+07:00,2024-01-10,02:45:00,629,stop,3_stop
1258,3,2024-01-11 01:14:23+07:00,2024-01-11,01:15:00,630,start,3_start
1259,3,2024-01-11 03:21:28+07:00,2024-01-11,03:20:00,630,stop,3_stop
1260,3,2024-01-12 00:28:40+07:00,2024-01-12,00:30:00,631,start,3_start
1261,3,2024-01-12 02:27:30+07:00,2024-01-12,02:30:00,631,stop,3_stop
1262,3,2024-01-13 00:26:27+07:00,2024-01-13,00:25:00,632,start,3_start
1263,3,2024-01-13 02:51:44+07:00,2024-01-13,02:50:00,632,stop,3_stop
1264,3,2024-01-14 00:13:52+07:00,2024-01-14,00:15:00,633,start,3_start
1265,3,2024-01-14 02:09:57+07:00,2024-01-14,02:10:00,633,stop,3_stop
1266,3,2024-01-15 00:29:46+07:00,2024-01-15,00:30:00,634,start,3_start
1267,3,2024-01-15 02:35:44+07:00,2024-01-15,02:35:00,634,stop,3_stop
1268,3,2024-01-15 20:43:05+07:00,2024-01-15,20:45:00,635,start,3_start
1269,3,2024-01-15 22:42:16+07:00,2024-01-15,22:40:00,635,stop,3_stop
1270,3,2024-01-17 02:06:58+07:00,2024-01-17,02:05:00,636,start,3_start
1271,3,2024-01-17 04:21:40+07:00,2024-01-17,04:20:00,636,stop,3_stop
1272,3,2024-01-18 02:12:48+07:00,2024-01-18,02:15:00,637,start,3_start
1273,3,2024-01-18 04:15:57+07:00,2024-01-18,04:15:00,637,stop,3_stop
1274,3,2024-01-19 01:56:17+07:00,2024-01-19,01:55:00,638,start,3_start
1275,3,2024-01-19 04:00:19+07:00,2024-01-19,04:00:00,638,stop,3_stop
1276,3,2024-01-20 01:50:33+07:00,2024-01-20,01:50:00,639,start,3_start
1277,3,2024-01-20 03:58:35+07:00,2024-01-20,04:00:00,639,stop,3_stop
1278,3,2024-01-21 01:44:12+07:00,2024-01-21,01:45:00,640,start,3_start
1279,3,2024-01-21 03:52:41+07:00,2024-01-21,03:55:00,640,stop,3_stop
1280,3,2024-01-22 01:25:21+07:00,2024-01-22,01:25:00,641,start,3_start
1281,3,2024-01-22 03:37:25+07:00,2024-01-22,03:35:00,641,stop,3_stop
1282,3,2024-01-23 02:24:55+07:00,2024-01-23,02:25:00,642,start,3_start
1283,3,2024-01-23 04:15:43+07:00,2024-01-23,04:15:00,642,stop,3_stop
1284,3,2024-01-24 01:36:30+07:00,2024-01-24,01:35:00,643,start,3_start
1285,3,2024-01-24 03:53:51+07:00,2024-01-24,03:55:00,643,stop,3_stop
1286,3,2024-01-24 09:03:59+07:00,2024-01-24,09:05:00,644,start,3_start
1287,3,2024-01-24 09:15:24+07:00,2024-01-24,09:15:00,644,stop,3_stop
1288,3,2024-01-25 02:52:38+07:00,2024-01-25,02:55:00,645,start,3_start
1289,3,2024-01-25 04:40:53+07:00,2024-01-25,04:40:00,645,stop,3_stop
1290,3,2024-01-26 00:09:12+07:00,2024-01-26,00:10:00,646,start,3_start
1291,3,2024-01-26 02:11:26+07:00,2024-01-26,02:10:00,646,stop,3_stop
1292,3,2024-01-27 00:35:38+07:00,2024-01-27,00:35:00,647,start,3_start
1293,3,2024-01-27 02:56:39+07:00,2024-01-27,02:55:00,647,stop,3_stop
1294,3,2024-01-28 00:10:55+07:00,2024-01-28,00:10:00,648,start,3_start
1295,3,2024-01-28 00:27:33+07:00,2024-01-28,00:30:00,648,stop,3_stop
1296,3,2024-01-28 01:23:35+07:00,2024-01-28,01:25:00,649,start,3_start
1297,3,2024-01-28 03:17:59+07:00,2024-01-28,03:20:00,649,stop,3_stop
1298,3,2024-01-29 00:12:22+07:00,2024-01-29,00:10:00,650,start,3_start
1299,3,2024-01-29 03:11:22+07:00,2024-01-29,03:10:00,650,stop,3_stop
